split,stem,label_path,line_number,raw_line,fields_count,class_id,class_name,x_center,y_center,bbox_width_norm,bbox_height_norm,bbox_area_norm,x1_norm,y1_norm,x2_norm,y2_norm,parse_error,has_five_fields,is_numeric,class_id_is_integer,class_id_known,coords_in_0_1,positive_width,positive_height,bbox_edges_in_0_1,valid_yolo_row
train,2017-09-20_19-24-55-mp4-bee_id_5753-82125-1_png.rf.3fd385786309cab7cd3a0c52c840e8ca,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5753-82125-1_png.rf.3fd385786309cab7cd3a0c52c840e8ca.txt,1,0 0.4203125 0.4484375 0.1109375 0.059375,5,0,varroa-mite,0.4203125,0.4484375,0.1109375,0.059375,0.006586914062499999,0.36484374999999997,0.41875,0.47578125,0.47812499999999997,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5754-82155-1_png.rf.01c3aa65489fb05698b7b8a9d7ef2a67,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5754-82155-1_png.rf.01c3aa65489fb05698b7b8a9d7ef2a67.txt,1,0 0.346875 0.546875 0.11796875 0.06953125,5,0,varroa-mite,0.346875,0.546875,0.11796875,0.06953125,0.008202514648437501,0.287890625,0.512109375,0.40585937499999997,0.581640625,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5759-82320-1_png.rf.c7ee9a60e5a23f57efc0370c0fa252b1,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5759-82320-1_png.rf.c7ee9a60e5a23f57efc0370c0fa252b1.txt,1,0 0.5609375 0.57421875 0.10859375 0.0765625,5,0,varroa-mite,0.5609375,0.57421875,0.10859375,0.0765625,0.008314208984375002,0.506640625,0.5359375,0.615234375,0.6125,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5760-82350-1_png.rf.60e5d10120811445e436650cece70acf,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5760-82350-1_png.rf.60e5d10120811445e436650cece70acf.txt,1,0 0.39453125 0.48046875 0.11640625 0.0546875,5,0,varroa-mite,0.39453125,0.48046875,0.11640625,0.0546875,0.006365966796875,0.336328125,0.453125,0.452734375,0.5078125,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5767-82500-1_png.rf.065d003275779d96d8ca5a876d08eafe,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5767-82500-1_png.rf.065d003275779d96d8ca5a876d08eafe.txt,1,0 0.246875 0.32265625 0.08359375 0.065625,5,0,varroa-mite,0.246875,0.32265625,0.08359375,0.065625,0.00548583984375,0.205078125,0.28984374999999996,0.288671875,0.35546875,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5768-82500-1_png.rf.29c6b2c004d0b873dc0de0df9508f18b,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5768-82500-1_png.rf.29c6b2c004d0b873dc0de0df9508f18b.txt,1,0 0.69296875 0.63125 0.1078125 0.06328125,5,0,varroa-mite,0.69296875,0.63125,0.1078125,0.06328125,0.006822509765625,0.6390625,0.599609375,0.7468750000000001,0.662890625,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5772-82590-1_png.rf.0fd3603cbd0beb074a91c06f74f1c523,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5772-82590-1_png.rf.0fd3603cbd0beb074a91c06f74f1c523.txt,1,0 0.62890625 0.43515625 0.13046875 0.08359375,5,0,varroa-mite,0.62890625,0.43515625,0.13046875,0.08359375,0.010906372070312498,0.563671875,0.393359375,0.694140625,0.47695312500000003,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5773-82605-1_png.rf.9b4f4eb4d73e9eeaeac05499d03d4bf1,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5773-82605-1_png.rf.9b4f4eb4d73e9eeaeac05499d03d4bf1.txt,1,0 0.63203125 0.25859375 0.10390625 0.06171875,5,0,varroa-mite,0.63203125,0.25859375,0.10390625,0.06171875,0.0064129638671875005,0.580078125,0.22773437500000002,0.6839843750000001,0.28945312500000003,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5774-82635-1_png.rf.9989f021ed5488a7e0a50e13441c2d39,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5774-82635-1_png.rf.9989f021ed5488a7e0a50e13441c2d39.txt,1,0 0.65390625 0.4796875 0.1390625 0.0765625,5,0,varroa-mite,0.65390625,0.4796875,0.1390625,0.0765625,0.010646972656250002,0.584375,0.44140625,0.7234375000000001,0.51796875,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5780-82830-1_png.rf.599edfc40af968de311172006d73fa15,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5780-82830-1_png.rf.599edfc40af968de311172006d73fa15.txt,1,0 0.35078125 0.66640625 0.11796875 0.07578125,5,0,varroa-mite,0.35078125,0.66640625,0.11796875,0.07578125,0.0089398193359375,0.291796875,0.628515625,0.40976562499999997,0.7042968749999999,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5790-83040-1_png.rf.3e7d5892502d3e8ad74a59bfd7e877c8,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5790-83040-1_png.rf.3e7d5892502d3e8ad74a59bfd7e877c8.txt,1,0 0.640625 0.69140625 0.11484375 0.06171875,5,0,varroa-mite,0.640625,0.69140625,0.11484375,0.06171875,0.0070880126953125,0.583203125,0.660546875,0.698046875,0.722265625,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5804-83490-1_png.rf.3b68e6f2edaf084414da8e8bd0565579,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5804-83490-1_png.rf.3b68e6f2edaf084414da8e8bd0565579.txt,1,0 0.74140625 0.3796875 0.11484375 0.04921875,5,0,varroa-mite,0.74140625,0.3796875,0.11484375,0.04921875,0.0056524658203125,0.6839843750000001,0.355078125,0.798828125,0.404296875,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5807-83610-1_png.rf.05aab3aa2ea849c316781575c08be062,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5807-83610-1_png.rf.05aab3aa2ea849c316781575c08be062.txt,1,0 0.375 0.32109375 0.0765625 0.0515625,5,0,varroa-mite,0.375,0.32109375,0.0765625,0.0515625,0.00394775390625,0.33671875,0.29531250000000003,0.41328125,0.346875,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5817-83865-1_png.rf.d9f975e86c97ac5b06a17778b6432cca,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5817-83865-1_png.rf.d9f975e86c97ac5b06a17778b6432cca.txt,1,0 0.80546875 0.6015625 0.10390625 0.0671875,5,0,varroa-mite,0.80546875,0.6015625,0.10390625,0.0671875,0.006981201171875,0.7535156249999999,0.56796875,0.857421875,0.63515625,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5827-84150-1_png.rf.dfa0b5be0645f2547649fbcba76294f8,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5827-84150-1_png.rf.dfa0b5be0645f2547649fbcba76294f8.txt,1,0 0.44609375 0.36484375 0.1078125 0.059375,5,0,varroa-mite,0.44609375,0.36484375,0.1078125,0.059375,0.0064013671875,0.3921875,0.33515625000000004,0.5,0.39453125,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5837-84375-1_png.rf.a63fac2a6908eeca895b853129da9858,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5837-84375-1_png.rf.a63fac2a6908eeca895b853129da9858.txt,1,0 0.3 0.46640625 0.09375 0.05546875,5,0,varroa-mite,0.3,0.46640625,0.09375,0.05546875,0.005200195312499999,0.253125,0.43867187500000004,0.346875,0.494140625,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5839-84435-1_png.rf.5ba447f4999bb71ae1d25732ef57dff3,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5839-84435-1_png.rf.5ba447f4999bb71ae1d25732ef57dff3.txt,1,0 0.309375 0.55703125 0.12734375 0.06484375,5,0,varroa-mite,0.309375,0.55703125,0.12734375,0.06484375,0.008257446289062501,0.24570312500000002,0.5246093749999999,0.373046875,0.589453125,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5844-84660-1_png.rf.775e45ace6f78654c6d15d0fd7cb8311,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5844-84660-1_png.rf.775e45ace6f78654c6d15d0fd7cb8311.txt,1,0 0.39609375 0.4140625 0.090625 0.0453125,5,0,varroa-mite,0.39609375,0.4140625,0.090625,0.0453125,0.0041064453125,0.35078125000000004,0.39140625,0.44140625,0.43671875,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5845-84675-1_png.rf.c8ced5a812e732c2bde1dbebcf3b2d4b,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5845-84675-1_png.rf.c8ced5a812e732c2bde1dbebcf3b2d4b.txt,1,0 0.534375 0.50234375 0.06953125 0.059375,5,0,varroa-mite,0.534375,0.50234375,0.06953125,0.059375,0.00412841796875,0.499609375,0.47265625,0.5691406250000001,0.53203125,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5846-84720-1_png.rf.e8037bff46ab2a0d19bd948eb3e3977e,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5846-84720-1_png.rf.e8037bff46ab2a0d19bd948eb3e3977e.txt,1,0 0.6109375 0.41328125 0.0828125 0.1046875,5,0,varroa-mite,0.6109375,0.41328125,0.0828125,0.1046875,0.00866943359375,0.56953125,0.36093749999999997,0.65234375,0.465625,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5848-84795-1_png.rf.7ef461f662968be9f6711dcfe3c4a338,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5848-84795-1_png.rf.7ef461f662968be9f6711dcfe3c4a338.txt,1,0 0.4796875 0.4015625 0.10390625 0.06484375,5,0,varroa-mite,0.4796875,0.4015625,0.10390625,0.06484375,0.006737670898437501,0.427734375,0.369140625,0.531640625,0.433984375,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5853-84960-1_png.rf.9dc9d29600df56005620b384189b8aab,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5853-84960-1_png.rf.9dc9d29600df56005620b384189b8aab.txt,1,0 0.33359375 0.61640625 0.11796875 0.07734375,5,0,varroa-mite,0.33359375,0.61640625,0.11796875,0.07734375,0.0091241455078125,0.27460937500000004,0.577734375,0.392578125,0.6550781250000001,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5853-84960-1_png.rf.9dc9d29600df56005620b384189b8aab,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5853-84960-1_png.rf.9dc9d29600df56005620b384189b8aab.txt,2,0 0.66875 0.63828125 0.09375 0.0734375,5,0,varroa-mite,0.66875,0.63828125,0.09375,0.0734375,0.006884765625000001,0.621875,0.6015625,0.715625,0.675,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5864-85155-1_png.rf.f90df3f0b6400e469981d35ea2904243,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5864-85155-1_png.rf.f90df3f0b6400e469981d35ea2904243.txt,1,0 0.4625 0.4765625 0.0796875 0.10625,5,0,varroa-mite,0.4625,0.4765625,0.0796875,0.10625,0.008466796875,0.42265625,0.4234375,0.50234375,0.5296875,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5864-85155-1_png.rf.f90df3f0b6400e469981d35ea2904243,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5864-85155-1_png.rf.f90df3f0b6400e469981d35ea2904243.txt,2,0 0.7984375 0.4453125 0.11640625 0.09765625,5,0,varroa-mite,0.7984375,0.4453125,0.11640625,0.09765625,0.0113677978515625,0.740234375,0.396484375,0.856640625,0.494140625,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5865-85170-1_png.rf.5af6180c471854de203ee45fde43420b,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5865-85170-1_png.rf.5af6180c471854de203ee45fde43420b.txt,1,0 0.47578125 0.38984375 0.10390625 0.0890625,5,0,varroa-mite,0.47578125,0.38984375,0.10390625,0.0890625,0.009254150390625,0.423828125,0.34531249999999997,0.527734375,0.434375,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5867-85275-1_png.rf.68861f6f03e4546e5005a217abc88181,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5867-85275-1_png.rf.68861f6f03e4546e5005a217abc88181.txt,1,0 0.6234375 0.39453125 0.09375 0.059375,5,0,varroa-mite,0.6234375,0.39453125,0.09375,0.059375,0.005566406249999999,0.5765625,0.36484375,0.6703125,0.42421875,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5875-85635-1_png.rf.8399d8540d93f5c763d3609d315c0549,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5875-85635-1_png.rf.8399d8540d93f5c763d3609d315c0549.txt,1,0 0.578125 0.43828125 0.1234375 0.0828125,5,0,varroa-mite,0.578125,0.43828125,0.1234375,0.0828125,0.01022216796875,0.51640625,0.39687500000000003,0.63984375,0.4796875,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5880-85845-1_png.rf.041943c4089d30b0d2bc58b51ad0cc57,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5880-85845-1_png.rf.041943c4089d30b0d2bc58b51ad0cc57.txt,1,0 0.615625 0.36953125 0.12421875 0.0953125,5,0,varroa-mite,0.615625,0.36953125,0.12421875,0.0953125,0.011839599609375,0.553515625,0.32187499999999997,0.677734375,0.4171875,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5882-85890-1_png.rf.ff0020b5cd17a4d61454ab35d51b48ba,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5882-85890-1_png.rf.ff0020b5cd17a4d61454ab35d51b48ba.txt,1,0 0.36484375 0.64609375 0.11796875 0.05390625,5,0,varroa-mite,0.36484375,0.64609375,0.11796875,0.05390625,0.0063592529296875,0.30585937500000004,0.619140625,0.423828125,0.673046875,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5886-85965-1_png.rf.b545ec56485244ed44fa052e8957fbc6,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5886-85965-1_png.rf.b545ec56485244ed44fa052e8957fbc6.txt,1,0 0.5640625 0.61015625 0.09375 0.065625,5,0,varroa-mite,0.5640625,0.61015625,0.09375,0.065625,0.006152343750000001,0.5171875,0.5773437499999999,0.6109375,0.64296875,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5886-85965-1_png.rf.b545ec56485244ed44fa052e8957fbc6,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5886-85965-1_png.rf.b545ec56485244ed44fa052e8957fbc6.txt,2,0 0.27109375 0.7046875 0.090625 0.07109375,5,0,varroa-mite,0.27109375,0.7046875,0.090625,0.07109375,0.006442871093749999,0.22578125000000002,0.669140625,0.31640625,0.740234375,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5887-85995-1_png.rf.6248b25b4983d10e0bb4ef044ec16553,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5887-85995-1_png.rf.6248b25b4983d10e0bb4ef044ec16553.txt,1,0 0.33515625 0.36796875 0.1265625 0.08515625,5,0,varroa-mite,0.33515625,0.36796875,0.1265625,0.08515625,0.010777587890624999,0.271875,0.325390625,0.3984375,0.41054687500000003,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5887-85995-1_png.rf.6248b25b4983d10e0bb4ef044ec16553,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5887-85995-1_png.rf.6248b25b4983d10e0bb4ef044ec16553.txt,2,0 0.6671875 0.3703125 0.06171875 0.08984375,5,0,varroa-mite,0.6671875,0.3703125,0.06171875,0.08984375,0.0055450439453125005,0.636328125,0.325390625,0.6980468750000001,0.415234375,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5899-86415-1_png.rf.e8e06f799fd7af03db70828c117a560e,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5899-86415-1_png.rf.e8e06f799fd7af03db70828c117a560e.txt,1,0 0.35078125 0.65 0.125 0.0734375,5,0,varroa-mite,0.35078125,0.65,0.125,0.0734375,0.0091796875,0.28828125,0.61328125,0.41328125,0.68671875,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5901-86460-1_png.rf.e5e5e456f6232c2fbf0cad6307726d2c,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5901-86460-1_png.rf.e5e5e456f6232c2fbf0cad6307726d2c.txt,1,0 0.45859375 0.61640625 0.125 0.06953125,5,0,varroa-mite,0.45859375,0.61640625,0.125,0.06953125,0.00869140625,0.39609375,0.581640625,0.52109375,0.6511718750000001,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5902-86475-1_png.rf.2dd566a1484b415ac40afd44554616d2,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5902-86475-1_png.rf.2dd566a1484b415ac40afd44554616d2.txt,1,0 0.38046875 0.38828125 0.09375 0.0578125,5,0,varroa-mite,0.38046875,0.38828125,0.09375,0.0578125,0.005419921875000001,0.33359375,0.359375,0.42734375,0.41718750000000004,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5908-86640-1_png.rf.e1ea87ea8b0f67dc1e55ee03315faf87,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5908-86640-1_png.rf.e1ea87ea8b0f67dc1e55ee03315faf87.txt,1,0 0.621875 0.41875 0.13203125 0.07109375,5,0,varroa-mite,0.621875,0.41875,0.13203125,0.07109375,0.0093865966796875,0.5558593749999999,0.38320312500000003,0.687890625,0.454296875,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5921-86970-1_png.rf.285d5b0efc375b5cbf364c1e6c783a16,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5921-86970-1_png.rf.285d5b0efc375b5cbf364c1e6c783a16.txt,1,0 0.36796875 0.515625 0.125 0.07578125,5,0,varroa-mite,0.36796875,0.515625,0.125,0.07578125,0.00947265625,0.30546875,0.477734375,0.43046875,0.553515625,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5926-87135-1_png.rf.c3001708457ee4355e5bd7ecd1a5836b,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5926-87135-1_png.rf.c3001708457ee4355e5bd7ecd1a5836b.txt,1,0 0.5625 0.37109375 0.125 0.07578125,5,0,varroa-mite,0.5625,0.37109375,0.125,0.07578125,0.00947265625,0.5,0.333203125,0.625,0.408984375,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5945-87645-1_png.rf.b01894992f2e51ee327f0535093eac85,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5945-87645-1_png.rf.b01894992f2e51ee327f0535093eac85.txt,1,0 0.4234375 0.40390625 0.11796875 0.08515625,5,0,varroa-mite,0.4234375,0.40390625,0.11796875,0.08515625,0.0100457763671875,0.36445312500000004,0.361328125,0.482421875,0.44648437500000004,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5945-87645-1_png.rf.b01894992f2e51ee327f0535093eac85,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5945-87645-1_png.rf.b01894992f2e51ee327f0535093eac85.txt,2,0 0.75546875 0.328125 0.08671875 0.09296875,5,0,varroa-mite,0.75546875,0.328125,0.08671875,0.09296875,0.0080621337890625,0.712109375,0.281640625,0.798828125,0.374609375,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5959-88005-1_png.rf.1b104c8fa9c364ea71b6af808ac8c450,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5959-88005-1_png.rf.1b104c8fa9c364ea71b6af808ac8c450.txt,1,0 0.59375 0.43359375 0.0625 0.04140625,5,0,varroa-mite,0.59375,0.43359375,0.0625,0.04140625,0.002587890625,0.5625,0.412890625,0.625,0.454296875,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5960-88020-1_png.rf.1a8b6ec4207e48aa2576660b91ab945d,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5960-88020-1_png.rf.1a8b6ec4207e48aa2576660b91ab945d.txt,1,0 0.69453125 0.59453125 0.11640625 0.06953125,5,0,varroa-mite,0.69453125,0.59453125,0.11640625,0.06953125,0.0080938720703125,0.636328125,0.5597656249999999,0.7527343750000001,0.629296875,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5969-88290-1_png.rf.bc6249aebc216081b4aee44485aaacf8,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5969-88290-1_png.rf.bc6249aebc216081b4aee44485aaacf8.txt,1,0 0.609375 0.35390625 0.13515625 0.05390625,5,0,varroa-mite,0.609375,0.35390625,0.13515625,0.05390625,0.0072857666015625,0.541796875,0.32695312499999996,0.676953125,0.380859375,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5974-88380-1_png.rf.fc830ec7bc45d79155846c84b615b07b,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5974-88380-1_png.rf.fc830ec7bc45d79155846c84b615b07b.txt,1,0 0.58203125 0.45703125 0.09921875 0.08359375,5,0,varroa-mite,0.58203125,0.45703125,0.09921875,0.08359375,0.0082940673828125,0.532421875,0.415234375,0.631640625,0.498828125,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5987-88890-1_png.rf.8ab647f0065daea8ac1afb9474f8e9a4,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5987-88890-1_png.rf.8ab647f0065daea8ac1afb9474f8e9a4.txt,1,0 0.346875 0.58046875 0.1390625 0.0734375,5,0,varroa-mite,0.346875,0.58046875,0.1390625,0.0734375,0.010212402343750001,0.27734375,0.54375,0.41640625,0.6171875,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_5987-88890-1_png.rf.8ab647f0065daea8ac1afb9474f8e9a4,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_5987-88890-1_png.rf.8ab647f0065daea8ac1afb9474f8e9a4.txt,2,0 0.6703125 0.5765625 0.0765625 0.0734375,5,0,varroa-mite,0.6703125,0.5765625,0.0765625,0.0734375,0.00562255859375,0.6320312499999999,0.53984375,0.70859375,0.61328125,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_6006-89460-1_png.rf.9ab34dcf8fbef9d1f61a3a33b8030944,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_6006-89460-1_png.rf.9ab34dcf8fbef9d1f61a3a33b8030944.txt,1,0 0.36796875 0.38984375 0.08359375 0.0734375,5,0,varroa-mite,0.36796875,0.38984375,0.08359375,0.0734375,0.006138916015625,0.326171875,0.35312499999999997,0.409765625,0.4265625,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_6012-89610-1_png.rf.eb2d2587b0f287be5da878253f3f1ace,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_6012-89610-1_png.rf.eb2d2587b0f287be5da878253f3f1ace.txt,1,0 0.4078125 0.63125 0.121875 0.06328125,5,0,varroa-mite,0.4078125,0.63125,0.121875,0.06328125,0.007712402343749999,0.34687500000000004,0.599609375,0.46875,0.662890625,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_6029-90150-1_png.rf.5da2b5da480340f9a8ad4d8a0d66f483,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_6029-90150-1_png.rf.5da2b5da480340f9a8ad4d8a0d66f483.txt,1,0 0.42890625 0.44375 0.128125 0.08125,5,0,varroa-mite,0.42890625,0.44375,0.128125,0.08125,0.01041015625,0.36484375,0.40312499999999996,0.49296874999999996,0.484375,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_6037-90450-1_png.rf.e6f525ebea6fda22d008c93e916441a9,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_6037-90450-1_png.rf.e6f525ebea6fda22d008c93e916441a9.txt,1,0 0.290625 0.55859375 0.09921875 0.06171875,5,0,varroa-mite,0.290625,0.55859375,0.09921875,0.06171875,0.0061236572265625,0.241015625,0.527734375,0.34023437500000003,0.589453125,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_6038-90465-1_png.rf.7cf6f004e2fa4c735b6ef6be195e9ff3,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_6038-90465-1_png.rf.7cf6f004e2fa4c735b6ef6be195e9ff3.txt,1,0 0.421875 0.60703125 0.15625 0.06328125,5,0,varroa-mite,0.421875,0.60703125,0.15625,0.06328125,0.0098876953125,0.34375,0.575390625,0.5,0.638671875,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_6045-90675-1_png.rf.4e451fca4ec0ad3cb0c105fc7e811193,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_6045-90675-1_png.rf.4e451fca4ec0ad3cb0c105fc7e811193.txt,1,0 0.5921875 0.40078125 0.1421875 0.07578125,5,0,varroa-mite,0.5921875,0.40078125,0.1421875,0.07578125,0.010775146484375,0.52109375,0.36289062499999997,0.6632812499999999,0.438671875,,True,True,True,True,True,True,True,True,True
train,2017-09-20_19-24-55-mp4-bee_id_6058-91005-1_png.rf.06747a3a6f145f839f88ad6813093716,data/raw/dataset3_external/train/labels/2017-09-20_19-24-55-mp4-bee_id_6058-91005-1_png.rf.06747a3a6f145f839f88ad6813093716.txt,1,0 0.6796875 0.58828125 0.08671875 0.0625,5,0,varroa-mite,0.6796875,0.58828125,0.08671875,0.0625,0.005419921875,0.636328125,0.55703125,0.723046875,0.61953125,,True,True,True,True,True,True,True,True,True
